food|lat|lon
honey|52.3724414216|4.88374529202
coffee|52.3572619|4.8900452
cappuccino|52.3572619|4.8900452
huevos rancheros|52.3572619|4.8900452
ramen|52.3701558453|4.88241075816
noodles|52.3701558453|4.88241075816
eggs|52.3757652|4.8912766
salmon|52.3757652|4.8912766
sesame|52.367682|4.890879
halva|52.367682|4.890879
tahini|52.367682|4.890879
croissant|52.36365|4.92656
fruit|52.36365|4.92656
chips|52.33729|4.8712099
tapas|52.3731|4.8922
cheese|52.3731|4.8922
pesto|52.3731|4.8922
olives|52.3731|4.8922
cake|52.3731|4.8922
chocolate|52.3731|4.8922
almond|52.3731|4.8922
olive|52.3731|4.8922
oil|52.3731|4.8922
cream|52.3731|4.8922
cheese|52.3731|4.8922
sushi|52.3664946661|4.89435540318
fish|52.3731|4.8922
meat|52.3731|4.8922
veal|52.3766763701|4.89786388075
croquette|52.3766763701|4.89786388075
sandwich|52.3766763701|4.89786388075
meat|52.3766763701|4.89786388075
cheese|52.3766763701|4.89786388075
potato|52.3766763701|4.89786388075
eggs|52.3731|4.8922
mushrooms|52.3731|4.8922
butter|52.3731|4.8922
ramen|52.3397775244|4.87284898989
cucumber|52.3397775244|4.87284898989
pineapple|52.3397775244|4.87284898989
spinach|52.3397775244|4.87284898989
apple|52.3397775244|4.87284898989
lime|52.3397775244|4.87284898989
beef|52.33596|4.8713499
chocolate|52.35953|4.85498
cake|52.3731|4.8922
soup|52.3773277396|4.89772681132
taco|52.36747|4.86788
pumpkin|52.355704|4.8805767
noodles|52.355704|4.8805767
avocado|52.355704|4.8805767
tomato|52.355704|4.8805767
lettuce|52.355704|4.8805767
onion|52.355704|4.8805767
pepper|52.355704|4.8805767
cream|52.355704|4.8805767
squid|52.3777019847|4.90726381891
cranberry|52.3777019847|4.90726381891
fudge|52.3777019847|4.90726381891
chocolate|52.35953|4.85498
oatmeal|52.3724414216|4.88374529202
nutella|52.35793|4.88132
cheese|52.36265|4.86402
vegetarian|52.3731|4.8922
pancake|52.3564|4.9104599
pumpkin|52.3564|4.9104599
blueberry|52.3564|4.9104599
pork|52.36747|4.86788
bun|52.36747|4.86788
prawn|52.36747|4.86788
bitterballen|52.36747|4.86788
seaweed|52.3777019847|4.90726381891
oyster|52.3777019847|4.90726381891
oil|52.3777019847|4.90726381891
pastilla|52.3777019847|4.90726381891
caramel|52.3612300582|4.89927863569
water|52.3612300582|4.89927863569
chocolate|52.3612300582|4.89927863569
onion|52.34169|4.88061
cheese|52.3554743|4.8922444
stroopwafel|52.37271|4.90021
pancake|52.3676231494|4.86760769792
ham|52.3676231494|4.86760769792
cheese|52.3676231494|4.86760769792
strawberry|52.3676231494|4.86760769792
banana|52.3676231494|4.86760769792
sandwich|52.3676231494|4.86760769792
bacon|52.3676231494|4.86760769792
ham|52.3676231494|4.86760769792
cheese|52.3676231494|4.86760769792
dim sum|52.36747|4.86788
sushi|52.3529888|4.8908312
vegetables|52.3731|4.8922
pesto|52.3731|4.8922
steak|52.3518083|4.9029365
spareribs|52.3518083|4.9029365
beef|52.3518083|4.9029365
nutella|52.3671505912|4.90229557107
caramel|52.3671505912|4.90229557107
brownie|52.3671505912|4.90229557107
pasta|52.36486|4.87828
ravioli|52.36486|4.87828
fondant|52.37|4.85863
fish|52.380942|4.8969005
chips|52.380942|4.8969005
cod|52.380942|4.8969005
beer|52.380942|4.8969005
coleslaw|52.380942|4.8969005
sauce|52.380942|4.8969005
bitterballen|52.3731|4.8922
beer|52.3731|4.8922
cocktail|52.3554743|4.8922444
hamburger|52.3554743|4.8922444
herring|52.3731|4.8922
fish|52.3731|4.8922
wine|52.3728449138|4.87878262997
fish|52.3728449138|4.87878262997
egg|52.3728449138|4.87878262997
seafood|52.3728449138|4.87878262997
honey|52.3731|4.8922
lime|52.3731|4.8922
yoghurt|52.3731|4.8922
banana|52.3731|4.8922
banana|52.3748999|4.88373
chocolate|52.3748999|4.88373
almond|52.3748999|4.88373
nutella|52.3748999|4.88373
sugar|52.3748999|4.88373
chips|52.36826|4.89068
frites|52.36826|4.89068
blt|52.35473|4.88405
sandwich|52.35473|4.88405
avocado|52.35473|4.88405
hummus|52.3540194|4.9304166
coconut|52.3540194|4.9304166
sourdough|52.3540194|4.9304166
strawberry|52.3731|4.8922
waffle|52.3731|4.8922
cappuccino|52.3845167|4.8830666
falafel|52.36747|4.86788
sandwich|52.34666|4.89105
cheese|52.3688139138|4.88393233994
baguette|52.3688139138|4.88393233994
vegetarian|52.3688139138|4.88393233994
cake|52.36957|4.83598
tom yum|52.37354|4.90031
tea|52.3690818|4.8917028
tea|52.374237742|4.90087773152
beans|52.374237742|4.90087773152
fish|52.3728449138|4.87878262997
lemon|52.3731|4.8922
sandwich|52.3731|4.8922
club sandwich|52.3731|4.8922
cake|52.3731|4.8922
carpaccio|52.3804240441|4.88580935694
corn|52.3804240441|4.88580935694
cream|52.3804240441|4.88580935694
orange|52.3804240441|4.88580935694
mushrooms|52.3804240441|4.88580935694
fish|52.36888|4.87104
coffee|52.3572619|4.8900452
lobster|52.36873|4.8906
seafood|52.36873|4.8906
meat|52.3635184057|4.88446312251
olives|52.3804240441|4.88580935694
sauce|52.3804240441|4.88580935694
taco|52.33729|4.8712099
meat|52.3624|4.89896
caramel|52.3612300582|4.89927863569
chocolate|52.3612300582|4.89927863569
chocolate|52.3762657504|4.90591614432
kebab|52.3566767137|4.89091059497
shawarma|52.3566767137|4.89091059497
ravioli|52.354833|4.9215771
sushi|52.3127168803|4.94539399533
beef|52.3666666667|4.88333333333
beef|52.3666666667|4.88333333333
mushrooms|52.3731|4.8922
cream|52.3731|4.8922
dumpling|52.3530083|4.8942041
tuna|52.3703355364|4.88561454355
sandwich|52.3703355364|4.88561454355
wasabi|52.3703355364|4.88561454355
banana|52.3717863|4.8964355
nutella|52.3717863|4.8964355
vegetables|52.352308938|4.93052316205
tea|52.3564|4.9104599
potato|52.3804240441|4.88580935694
gnocchi|52.3804240441|4.88580935694
chips|52.3731|4.8922
sauce|52.3731|4.8922
potato|52.3804240441|4.88580935694
apple|52.3804240441|4.88580935694
compote|52.3804240441|4.88580935694
spinach|52.3804240441|4.88580935694
sauce|52.3804240441|4.88580935694
honey|52.2940949062|4.8705533492
chocolate|52.2940949062|4.8705533492
syrup|52.2940949062|4.8705533492
parfait|52.3829117|4.88551
tea|52.3829117|4.88551
vegetables|52.3731|4.8922
ratatouille|52.3731|4.8922
milkshake|52.3556929|4.9003396
pastry|52.3540995|4.871744
chocolate|52.3612300582|4.89927863569
ginger|52.3612300582|4.89927863569
mango|52.3731|4.8922
kiwi|52.3731|4.8922
churros|52.3731|4.8922
sugar|52.3731|4.8922
rice|52.3547758352|4.89333629608
cucumber|52.3547758352|4.89333629608
salmon|52.3547758352|4.89333629608
tuna|52.3547758352|4.89333629608
seaweed|52.3547758352|4.89333629608
avocado|52.3547758352|4.89333629608
mayonnaise|52.3547758352|4.89333629608
blueberry|52.3731|4.8922
lobster|52.35691|4.91783
salad|52.3731|4.8922
coffee|52.3731|4.8922
steak|52.3556639|4.880605
meat|52.3556639|4.880605
fish|52.36873|4.8906
pasta|52.3512|4.89449
tagliatelle|52.3512|4.89449
tartufo|52.3512|4.89449
chocolate|52.3612300582|4.89927863569
hummus|52.3068963851|4.6908167764
tahini|52.3068963851|4.6908167764
beetroot|52.3068963851|4.6908167764
hummus|52.3068963851|4.6908167764
apple|52.3777019847|4.90726381891
brioche|52.3777019847|4.90726381891
crumble|52.3777019847|4.90726381891
cheese|52.3777019847|4.90726381891
potato|52.38378|4.89548
quinoa|52.38378|4.89548
egg|52.38378|4.89548
soup|52.3800477443|4.80258443405
bagel|52.3571793|4.9095495
bread|52.3822401409|4.85572099686
beer|52.380942|4.8969005
banana|52.380942|4.8969005
candy|52.380942|4.8969005
soup|52.3731|4.8922
bread|52.3731|4.8922
vegetarian|52.3650663366|4.89774552681
aubergine|52.3650663366|4.89774552681
vegetables|52.3650663366|4.89774552681
chocolate|52.3731|4.8922
meat|52.3068963851|4.6908167764
kebab|52.3068963851|4.6908167764
sauce|52.3068963851|4.6908167764
cheese|52.33729|4.8712099
bitterballen|52.33729|4.8712099
beef|52.33729|4.8712099
veal|52.33729|4.8712099
coffee|52.36791|4.88288
dim sum|52.3564148|4.8903489
fruit|52.3731|4.8922
cake|52.3731|4.8922
fruit cake|52.3731|4.8922
water|52.3731|4.8922
pizza|52.3731|4.8922
pancake|52.3589401|4.8917999
water|52.3975826091|4.88304835478
rice|52.3732291779|4.90024227819
chocolate|52.35928117|4.92603289
stroopwafel|52.3687567307|4.8879533202
coffee|52.3687567307|4.8879533202
honey|52.3687567307|4.8879533202
pastry|52.3687567307|4.8879533202
waffle|52.3687567307|4.8879533202
nachos|52.3699191|4.8706592
soup|52.3699191|4.8706592
coconut|52.3699191|4.8706592
curry|52.3699191|4.8706592
chocolate|52.3612300582|4.89927863569
toast|52.3652756505|4.87482805009
french toast|52.3652756505|4.87482805009
cheese|52.3745090829|4.8892347103
chocolate|52.3612300582|4.89927863569
coffee|52.364304|4.8745667
beans|52.364304|4.8745667
coffee|52.3672827|4.8912655
cheesecake|52.3672827|4.8912655
parfait|52.3586634276|4.87907107855
tea|52.3704050784|4.8553933368
duck|52.3731|4.8922
pancake|52.3731|4.8922
noodles|52.3731|4.8922
rice|52.3731|4.8922
vinaigrette|52.3731|4.8922
cucumber|52.3731|4.8922
onion|52.3731|4.8922
dumpling|52.3731|4.8922
vegetarian|52.3731|4.8922
onion|52.3520649081|4.85660765498
tartare|52.3520649081|4.85660765498
cheese|52.3520649081|4.85660765498
sprouts|52.3520649081|4.85660765498
steak|52.3520649081|4.85660765498
potato|52.3520649081|4.85660765498
chorizo|52.3520649081|4.85660765498
waffle|52.3731|4.8922
sugar|52.3731|4.8922
fruit|52.3731|4.8922
meringue|52.3520649081|4.85660765498
hazelnut|52.3520649081|4.85660765498
mango|52.3520649081|4.85660765498
herring|52.3731|4.8922
stroopwafel|52.3731|4.8922
tempura|52.367432|4.8717665
beef|52.367432|4.8717665
tapas|52.3478411|4.913279
coffee|52.36926|4.89298
pastry|52.36926|4.89298
cake|52.36926|4.89298
sugar|52.36926|4.89298
coffee|52.3731|4.8922
beef|52.416539555|4.87094589
stew|52.416539555|4.87094589
ginger|52.3564005|4.8907836
coffee|52.36365|4.92656
chocolate|52.3612300582|4.89927863569
halva|52.36785|4.8914099
tahini|52.36785|4.8914099
tea|52.36785|4.8914099
wine|52.3635184057|4.88446312251
stroopwafel|52.3731|4.8922
caramel|52.3731|4.8922
croquette|52.35734|4.89184
chocolate|52.37015|4.88864
raspberry|52.37015|4.88864
cake|52.37015|4.88864
pie|52.37015|4.88864
tempeh|52.3418469544|4.87606981039
pita|52.3418469544|4.87606981039
cheese|52.3663119608|4.89762929989
pasta|52.3663119608|4.89762929989
spinach|52.3663119608|4.89762929989
salmon|52.3317089856|4.87566879549
bun|52.3308721|4.8758149
pho|52.3308721|4.8758149
cake|52.35625|4.90976
pie|52.35625|4.90976
tapas|52.3562538|4.8918935
cauliflower|52.36888|4.87104
cherry|52.36888|4.87104
tomato|52.36888|4.87104
beetroot|52.36888|4.87104
macaron|52.36888|4.87104
coffee|52.3752323882|4.86200809479
chocolate|52.35306|4.9074799
coconut|52.35306|4.9074799
caramel|52.35306|4.9074799
orange|52.35306|4.9074799
raspberry|52.35306|4.9074799
chilli|52.3735253468|4.89763986239
berry|52.33729|4.8712099
vegetarian|52.33729|4.8712099
coffee|52.36365|4.92656
sushi|52.33596|4.8713499
cornbread|52.3572619|4.8900452
bacon|52.3572619|4.8900452
beans|52.3572619|4.8900452
egg|52.3572619|4.8900452
onion|52.3572619|4.8900452
ramen|52.3743399|4.90093
soup|52.3743399|4.90093
meat|52.35734|4.89184
tapas|52.3528594422|4.91039708502
chocolate|52.3612300582|4.89927863569
foie gras|52.3547223|4.8878302
pizza|52.3660422771|4.8949730167
sandwich|52.3631966622|4.88975312966
avocado|52.3631966622|4.88975312966
egg|52.3631966622|4.88975312966
curry|52.3631966622|4.88975312966
oil|52.3631966622|4.88975312966
mushrooms|52.36888|4.87104
garlic|52.36888|4.87104
fruit|52.3731|4.8922
nuts|52.3731|4.8922
coffee|52.3712838|4.8703633
vegetarian|52.3631912|4.9397609
pomegranate|52.3631912|4.9397609
hazelnut|52.3631912|4.9397609
wine|52.363612335|4.8784175
steak|52.38164172|4.87293139
goat|52.38164172|4.87293139
cheese|52.38164172|4.87293139
strawberry|52.38164172|4.87293139
sauce|52.38164172|4.87293139
yogurt|52.38164172|4.87293139
raspberry|52.38164172|4.87293139
hummus|52.35177|4.89441
tarte tatin|52.3731|4.8922
latte|52.3572619|4.8900452
chorizo|52.3572619|4.8900452
egg|52.3572619|4.8900452
beans|52.3572619|4.8900452
avocado|52.3572619|4.8900452
huevos rancheros|52.3572619|4.8900452
piadina|52.3684701127|4.90165462647
herring|52.359866422|4.85424003058
seafood|52.359866422|4.85424003058
sandwich|52.359866422|4.85424003058
apple|52.3789987708|4.88641616586
pie|52.3789987708|4.88641616586
apple pie|52.3789987708|4.88641616586
wok|52.3731|4.8922
chocolate|52.3612300582|4.89927863569
ravioli|52.37686|4.87889
meat|52.35734|4.89184
meat|52.36898|4.89065
mousse|52.36898|4.89065
cheesecake|52.36898|4.89065
sausage|52.3666057039|4.92616834242
beer|52.3666057039|4.92616834242
tartare|52.3666057039|4.92616834242
ramen|52.3701558453|4.88241075816
oil|52.3731|4.8922
tea|52.3731|4.8922
beef|52.3749985507|4.89867464417
lemon|52.3749985507|4.89867464417
risotto|52.3749985507|4.89867464417
peas|52.3749985507|4.89867464417
cucumber|52.3749985507|4.89867464417
mayonnaise|52.3749985507|4.89867464417
orange|52.3749985507|4.89867464417
bun|52.37606|4.90018
seafood|52.3466969049|4.90594245996
coffee|52.3566330461|4.89219279148
coconut|52.3566330461|4.89219279148
prawn|52.3566330461|4.89219279148
salad|52.3566330461|4.89219279148
fish|52.3728449138|4.87878262997
soup|52.3698069|4.8771134
latte|52.3731|4.8922
pasta|52.3705318863|4.8934889351
pretzel|52.3731|4.8922
vegetarian|52.37718|4.88867
cheese|52.3657247895|4.87333619244
steak|52.3657247895|4.87333619244
sandwich|52.3657247895|4.87333619244
rijsttafel|52.3630936|4.8758673
rice|52.3630936|4.8758673
beef|52.3630936|4.8758673
rendang|52.3630936|4.8758673
beans|52.3630936|4.8758673
coconut|52.3630936|4.8758673
milk|52.3630936|4.8758673
chocolate|52.3612300582|4.89927863569
bitterballen|52.3687032|4.8849883
beer|52.3687032|4.8849883
cheese|52.3731|4.8922
burrito|52.3844931596|4.88315710962
herring|52.3731|4.8922
pickles|52.3731|4.8922
bacon|52.36837|4.90268
tofu|52.36606|4.83711
pizza|52.3752544581|4.88641793846
tartufo|52.3752544581|4.88641793846
cake|52.3760242129|4.88427336139
heineken|52.3760242129|4.88427336139
champagne|52.3612300582|4.89927863569
chocolate|52.3612300582|4.89927863569
salad|52.35473|4.88405
sandwich|52.35473|4.88405
milkshake|52.35473|4.88405
rendang|52.3754206747|4.90090625096
beef|52.3754206747|4.90090625096
stew|52.3754206747|4.90090625096
cake|52.35732|4.85546
beetroot|52.3598950692|4.8852127801
meat|52.3731|4.8922
cheese|52.3731|4.8922
chips|52.3731|4.8922
omelette|52.3759065|4.899796
eggs|52.3759065|4.899796
mushrooms|52.3731|4.8922
pasta|52.3731|4.8922
fattoush|52.3875993|4.9245061
salad|52.3875993|4.9245061
yogurt|52.3875993|4.9245061
ravioli|52.3875993|4.9245061
vegetarian|52.33729|4.8712099
pita|52.33729|4.8712099
bread|52.33729|4.8712099
avocado|52.33729|4.8712099
feta|52.33729|4.8712099
cheese|52.33729|4.8712099
quinoa|52.33729|4.8712099
salad|52.3640199|4.8741
egg|52.3530166667|4.89404722222
hazelnut|52.3530166667|4.89404722222
sauce|52.3530166667|4.89404722222
garlic|52.3530166667|4.89404722222
mushrooms|52.3530166667|4.89404722222
ramen|52.35264|4.88871
pistachio|52.3571091|4.9306698
nutella|52.3571091|4.9306698
vegetarian|52.3631912|4.9397609
pomegranate|52.3631912|4.9397609
hazelnut|52.3631912|4.9397609
hummus|52.35177|4.89441
peeps|52.367682|4.890879
halva|52.367682|4.890879
sesame|52.367682|4.890879
tahini|52.367682|4.890879
wine|52.36769|4.86817
sushi|52.3731|4.8922
eggs|52.3731|4.8922
cheese|52.3731|4.8922
salad|52.3731|4.8922
banana|52.3556929|4.9003396
milkshake|52.3556929|4.9003396
taco|52.3729508|4.8783205
tortilla|52.3729508|4.8783205
wine|52.36747|4.86788
avocado|52.3731|4.8922
toast|52.3731|4.8922
oyster|52.35496|4.92839
cream|52.35496|4.92839
bagel|52.37639|4.9253
hummus|52.37639|4.9253
poffertjes|52.3557737253|4.8932051462
butter|52.3557737253|4.8932051462
sugar|52.3557737253|4.8932051462
fish|52.36473|4.80065
coffee|52.36365|4.92656
quinoa|52.3735|4.89326
salad|52.3735|4.89326
croquette|53.21511957|6.56504865
sandwich|52.3803591286|4.85400823145
nutella|52.3803591286|4.85400823145
club sandwich|52.3803591286|4.85400823145
pancake|52.3748999|4.88373
apple|52.3748999|4.88373
cinnamon|52.3748999|4.88373
stew|52.3731|4.8922
wine|52.3731|4.8922
tomato|52.3731|4.8922
sauce|52.3731|4.8922
pasta|52.3731|4.8922
spinach|52.33729|4.8712099
ginger|52.33729|4.8712099
salmon|52.33729|4.8712099
avocado|52.33729|4.8712099
onion|52.33729|4.8712099
mango|52.33729|4.8712099
ginger dressing|52.33729|4.8712099
cheese|52.376924075|4.885022425
egg|52.3530166667|4.89404722222
hazelnut|52.3530166667|4.89404722222
garlic|52.3530166667|4.89404722222
sauce|52.3530166667|4.89404722222
cheese|52.379167|4.886111
tea|52.3687567307|4.8879533202
stroopwafel|52.3687567307|4.8879533202
caramel|52.3687567307|4.8879533202
tea|52.363611|4.881111
coconut|52.3530166667|4.89404722222
milk|52.3530166667|4.89404722222
chocolate|52.3530166667|4.89404722222
cream|52.3530166667|4.89404722222
ice cream|52.3530166667|4.89404722222
bonbon|52.3612300582|4.89927863569
chocolate|52.3612300582|4.89927863569
mussels|52.3731|4.8922
gin|52.3731|4.8922
coffee|52.3642578|4.8869863
pasta|52.36396|4.88447
pizza|52.36396|4.88447
tuna|52.36396|4.88447
carbonara|52.36396|4.88447
salad|52.36396|4.88447
vegetables|52.3665499|4.89031
omelette|52.3665499|4.89031
salad|52.3665499|4.89031
sandwich|52.3665499|4.89031
doughnut|52.35473|4.88405
pumpkin|52.35628|4.91143
goat|52.35628|4.91143
cheese|52.35628|4.91143
sourdough|52.35628|4.91143
tartufo|52.3737613644|4.89921282308
lemon|52.37531|4.90732
cake|52.37531|4.90732
fruit|52.37531|4.90732
sorbet|52.37531|4.90732
cocktail|52.37531|4.90732
ramen|52.372055362|4.89567813344
vegetables|52.372055362|4.89567813344
kimchi|52.372055362|4.89567813344
noodles|52.372055362|4.89567813344
cream|52.37489|4.89427
ice cream|52.37489|4.89427
sushi|52.34858|4.89363
cheese|52.3731|4.8922
apple|52.357611|4.881619
beignet|52.357611|4.881619
lime|52.3731|4.8922
falafel|52.3664494|4.8913842
salad|52.379115445|4.89933205029
chocolate|52.3748999|4.88373
tea|52.3748999|4.88373
coffee|52.3748999|4.88373
halva|52.367682|4.890879
sesame|52.367682|4.890879
vanilla|52.367682|4.890879
chocolate|52.367682|4.890879
pistachio|52.367682|4.890879
mint|52.3105555556|4.97333333333
tea|52.3105555556|4.97333333333
scallops|52.3731|4.8922
cauliflower|52.3731|4.8922
seaweed|52.3731|4.8922
coffee|52.3687085199|4.88907036613
cappuccino|52.3687085199|4.88907036613
frites|52.37503027|4.89565441
wine|52.35496|4.92839
hamburger|52.35706|4.92816
bread|52.3589399|4.88439
eggs|52.3589399|4.88439
cheese|52.3731|4.8922
sauce|52.3731|4.8922
french fries|52.3731|4.8922
pancake|52.3731|4.8922
frites|52.36953|4.89162
bitterballen|52.36953|4.89162
noodles|52.3789|4.8948
pasta|52.3789|4.8948
wok|52.3789|4.8948
chocolate|52.3439911321|4.90705137302
apple|52.37057|4.90081
pie|52.37057|4.90081
cake|52.37057|4.90081
apple pie|52.37057|4.90081
banana|52.3731|4.8922
chocolate|52.3731|4.8922
olive|52.3557892|4.8901472
cookie|52.3557892|4.8901472
vla|52.3|4.86667
beer|52.3672827|4.8912655
goat|52.37036|4.89143
cheese|52.37036|4.89143
honey|52.37036|4.89143
sandwich|52.37036|4.89143
cheese|52.3731|4.8922
wine|52.3731|4.8922
coffee|52.3731|4.8922
dim sum|52.36747|4.86788
parfait|52.37427|4.89039
steak|52.3462279|4.85733108
seafood|52.3711189088|4.89541769028
fish|52.3711189088|4.89541769028
cabbage|52.352308938|4.93052316205
carrot|52.352308938|4.93052316205
nutella|52.3717863|4.8964355
chocolate|52.3712921|4.8710384
bread|52.3624446751|4.8890558601
quinoa|52.3624446751|4.8890558601
cream|52.3624446751|4.8890558601
whipped cream|52.3624446751|4.8890558601
squid|52.3624446751|4.8890558601
mushrooms|52.3624446751|4.8890558601
polenta|52.3624446751|4.8890558601
burrito|52.3796948458|4.89999450197
wine|52.3439911321|4.90705137302
meat|52.3731|4.8922
steak|52.3754949|4.9012512
tartare|52.3754949|4.9012512
steak tartare|52.3754949|4.9012512
cake|52.35625|4.90976
duck|52.3697884047|4.88904725211
salad|52.3861327412|4.87226870436
poffertjes|52.3582249834|4.8827998247
butter|52.3582249834|4.8827998247
syrup|52.3582249834|4.8827998247
avocado|52.37691|4.88955
lemon|52.37691|4.88955
bread|52.37691|4.88955
chocolate|52.3612300582|4.89927863569
bitterballen|52.35995|4.8853799
cheeseburger|52.3699191|4.8706592
mayonnaise|52.3699191|4.8706592
soup|52.3699191|4.8706592
tempura|52.3699191|4.8706592
sprouts|52.3699191|4.8706592
vegetarian|52.3699191|4.8706592
pastry|52.3731|4.8922
chocolate|52.3582249834|4.8827998247
sprinkles|52.3582249834|4.8827998247
coffee|52.3990000774|4.89316039184
wine|52.35323|4.86351
coconut|52.3527045905|4.89141715443
pancake|52.3527045905|4.89141715443
frites|52.37246035|4.89371818
frites|52.3731|4.8922
mayonnaise|52.3731|4.8922
stroopwafel|52.3775918|4.8862557
pancake|52.3775918|4.8862557
cake|52.3631966622|4.88975312966
ginger|52.3564005|4.8907836
vegetables|52.352308938|4.93052316205
kas|52.352308938|4.93052316205
pretzel|52.36747|4.86788
beer|52.3731|4.8922
lamb|52.36747|4.86788
goat|52.3731|4.8922
cheese|52.3731|4.8922
cheese|52.36947|4.89101
cheese|52.36947|4.89101
cake|52.3735253468|4.89763986239
carrot|52.3735253468|4.89763986239
carrot cake|52.3735253468|4.89763986239
banana|52.3064899|4.95393
chocolate|52.36747|4.86788
lime|52.36747|4.86788
tart|52.36747|4.86788
gnocchi|52.3738705308|4.89288802038
chocolate|52.3612300582|4.89927863569
stroopwafel|52.3775918|4.8862557
cinnamon|52.3775918|4.8862557
cream|52.3775918|4.8862557
chocolate|52.3775918|4.8862557
ice cream|52.3775918|4.8862557
laksa|52.3712835|4.8984868
duck|52.37531|4.90732
meat|52.3731|4.8922
pork|52.3731|4.8922
cocktail|52.3635184057|4.88446312251
coleslaw|52.3731|4.8922
yogurt|52.3731|4.8922
lemon|52.3731|4.8922
honey|52.3731|4.8922
pizza|52.3512|4.89449
wine|52.3512|4.89449
steak|52.3727684|4.88977
cranberry|52.3612300582|4.89927863569
bonbon|52.3612300582|4.89927863569
chocolate|52.3612300582|4.89927863569
vegetarian|52.3789987708|4.88641616586
olives|52.3789987708|4.88641616586
bread|52.3789987708|4.88641616586
cinnamon|52.3789987708|4.88641616586
seafood|52.3707063143|4.8892263507
almond|52.3707063143|4.8892263507
cheese|52.376924075|4.885022425
chorizo|52.35995|4.8853799
bread|52.3731|4.8922
chocolate|52.3731|4.8922
parfait|52.36833|4.89738
coffee|52.36833|4.89738
bagel|52.373464|4.8880468
pesto|52.373464|4.8880468
brownie|52.35995|4.8853799
coffee|52.3642578|4.8869863
hot dog|52.3651769314|4.88999442812
ramen|52.36252|4.88312
soup|52.36252|4.88312
avocado|52.3439911321|4.90705137302
pumpkin|52.3439911321|4.90705137302
nuts|52.3439911321|4.90705137302
wine|52.3731|4.8922
potatoes|52.3731|4.8922
feta|52.3731|4.8922
cheese|52.3731|4.8922
avocado|52.3731|4.8922
chocolate|52.3612300582|4.89927863569
steak|52.3659467312|4.89715416663
chips|52.3659467312|4.89715416663
salad|52.3659467312|4.89715416663
sushi|52.34858|4.89363
fish|52.34858|4.89363
rice|52.34858|4.89363
bacon|52.36255|4.88308
curry|52.36255|4.88308
sauce|52.36255|4.88308
aubergine|52.3771941|4.8892332
curry|52.3771941|4.8892332
salad|52.3771941|4.8892332
chilli|52.3771941|4.8892332
sambal|52.3771941|4.8892332
rice|52.3771941|4.8892332
apple|52.3789987708|4.88641616586
pie|52.3789987708|4.88641616586
apple pie|52.3789987708|4.88641616586
sausage|52.36277|4.88116
vegetables|52.36277|4.88116
pancake|52.36277|4.88116
poffertjes|52.36277|4.88116
pesto|52.36255|4.88308
pasta|52.36255|4.88308
salad|52.36255|4.88308
churros|52.3752164|4.8982184
nutella|52.3752164|4.8982184
chocolate|52.3752164|4.8982184
lamb|52.3731|4.8922
stamppot|52.3731|4.8922
potatoes|52.3731|4.8922
cabbage|52.3731|4.8922
spinach|52.3731|4.8922
prawn|52.3731|4.8922
prawn cracker|52.3731|4.8922
nutella|52.3731|4.8922
churros|52.3731|4.8922
pasta|52.3843818911|4.87222139416
salad|52.3843818911|4.87222139416
pasta salad|52.3843818911|4.87222139416
coconut|52.3373581926|4.87114906311
yogurt|52.3373581926|4.87114906311
honey|52.3722406|4.8841471
fruit|52.3722406|4.8841471
chocolate|52.3722406|4.8841471
coffee|52.3722406|4.8841471
bacon|52.36255|4.88308
cheeseburger|52.36255|4.88308
curry|52.3755115978|4.90108679138
ravioli|52.3637714|4.8630842
pesto|52.3637714|4.8630842
butter|52.3637714|4.8630842
chutney|52.3637714|4.8630842
sauce|52.3637714|4.8630842
cheese|52.3637714|4.8630842
pasta|52.3637714|4.8630842
poffertjes|52.3748999|4.88373
pancake|52.3748999|4.88373
chocolate|52.3612300582|4.89927863569
meat|52.373056|4.892778
potatoes|52.373056|4.892778
sprouts|52.373056|4.892778
cheese|52.373056|4.892778
beef|52.3837180145|4.92064403198
fish|52.36873|4.8906
chips|52.36873|4.8906
seafood|52.36873|4.8906
coffee|52.3800600234|4.89276735487
coffee|52.3527045905|4.89141715443
stamppot|52.3697884047|4.88904725211
bacon|52.3697884047|4.88904725211
sausage|52.3697884047|4.88904725211
meat|52.3635184057|4.88446312251
hummus|52.36747|4.86788
falafel|52.36747|4.86788
vegetables|52.36747|4.86788
pita|52.36747|4.86788
taco|52.3527045905|4.89141715443
cranberry|52.354622|4.8893114
blueberry|52.354622|4.8893114
vanilla|52.354622|4.8893114
cream|52.354622|4.8893114
sugar|52.354622|4.8893114
coffee|52.354622|4.8893114
tart|52.3693916672|4.87985162117
cream|52.3693916672|4.87985162117
apple|52.3693916672|4.87985162117
butter|52.3693916672|4.87985162117
fruit|52.3693916672|4.87985162117
whipped cream|52.3693916672|4.87985162117
apple butter|52.3693916672|4.87985162117
herring|52.36214376|4.8992118
fish|52.36214376|4.8992118
pickles|52.36214376|4.8992118
cod|52.37181|4.88739
tea|52.3712048358|4.89765876609
tea|52.3712048358|4.89765876609
beer|52.36747|4.86788
tofu|52.3731|4.8922
rice|52.3731|4.8922
coffee|52.3621328095|4.86447566281
bun|52.3557737253|4.8932051462
mustard|52.3557737253|4.8932051462
chocolate|52.3612300582|4.89927863569
mackerel|52.197956|4.896558
beetroot|52.197956|4.896558
oil|52.197956|4.896558
sandwich|52.36139|4.91556
